date,paxos-standard,usdx,tether,binance-usd,origin-dollar,gemini-dollar,musd,nusd,terrausd,dai,just-stablecoin,husd,frax,celo-dollar,usdk,reserve,usd-coin,neutrino,true-usd,flex-usd,vai,usdp,rai,zusd,dola-usd,alchemix-usd,fei-usd,liquity-usd,mimatic,float-protocol-float,magic-internet-money,token-dforce-usd,parrot-usd,dei-token,sperax-usd,tor,usd-balance,yusd-stablecoin,volt-protocol,usdd,usd,spiceusd,acala-dollar,nexus-usd,doc,ratio-stable-coin,stbl,bai-stablecoin,usn,eur,tether-eurt,celo-euro,seur,stasis-eurs,euro-coin,par-stablecoin,ageur,hedge-usd,sigmausd,three-usd,R_ExtractDate
2021-02-02,0.9944507622715656,0.7839233276059381,0.997456462958835,0.9975711315969975,0.994199498052966,0.9871242190322812,1.0050580984608461,1.0063830225785617,1.0277952671921853,0.9989091635515915,1.0001207551843831,0.9967444734578205,0.9940365584596511,0.9921744378189149,0.9957758293005993,1.002277118696048,0.9981778513589739,0.9991809302084266,0.9981604399954842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-03,0.9983402592859556,0.8285888234021772,1.00092924375145,0.9991115430010747,0.9921428880058494,1.0067578538832285,1.0015447924702436,1.0041688683587757,1.0282992792672208,1.0005790141528208,0.9976519740361002,0.9950970168345262,0.9930274953333136,1.0000312568167466,0.9942084180873781,0.9978271924381378,0.9989742383267867,0.9952030228991686,0.9977164287626649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-04,1.0059935209652335,0.8019160389548707,0.9999192785170844,1.0000965853816497,0.9957485389974023,1.0214445399230123,1.0127434291476833,1.00163082472579,1.012545844805867,0.9993403293208912,1.0010832922359083,1.0031781350214108,0.9974194916004614,1.0004370615329097,1.0034167129586662,1.0069394339324016,0.999675695892607,1.0012121331405095,1.0008911254335389,,0.9782092702604592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-05,0.9945923286164262,0.7726885201817256,1.0013961086459804,0.994822930146037,0.9953214101458645,0.9872103200434568,0.994227608394582,1.015466787406547,0.995516445933945,1.0012920528640448,0.9929420379002457,0.996322056712757,0.9806717719505548,0.9833186714517935,1.0002030514186484,0.9895481299160017,0.9951192439584959,0.9924059240320027,0.9952237814702027,,0.9782092702604592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-06,1.0043719451115574,0.8446663887858504,1.0020402100499148,1.0004805191127266,0.9979309857074128,1.0183777211012035,1.0031527064578143,1.0251139253942012,1.0176630346892321,1.0016552239757441,1.0045162491591313,1.0003586457026001,0.9974282114160866,1.0050826411533047,1.0020660566368316,1.0025422687155627,1.0009691571022041,0.9985244428684951,1.0005480769298802,,0.9532034652397239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-07,1.000766374209185,0.8911854376376487,0.9993774420967774,0.9990050854392517,1.0066164921098195,0.988231134590136,0.9849383532809279,1.0155378193083222,1.0026615491335205,0.9987523828816095,0.9973518686947234,0.9976983617883262,0.9991021132954518,1.0002048717027054,1.0020182837202996,1.0039562541495393,1.0005846939887308,0.9994434041763509,0.9997058752429258,1.0032152364932847,1.0231625756077796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-08,0.995557415946078,0.7445823930716637,0.9987334794002474,0.9965086036308219,0.9983789042714353,0.9881556361114914,1.0041251286900967,1.0105114831509014,1.0233170255312263,1.0005951938410333,1.0002499900100157,0.9975829092296085,0.995157188162069,1.013286989067704,0.9975958778161984,1.0047499004929172,0.9956883031989143,0.9970180166334767,0.9960309570375415,1.0032152364932847,1.0107023840430984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-09,1.0069910319066024,0.801207651273287,1.0029681186643629,0.9975698951501571,1.0361025014471368,0.998136625881697,1.0116266190486685,1.022840581884087,1.022604578493692,0.9998196331299475,1.0208976556670586,1.001663033596222,1.0059403147341295,1.0002872852513378,0.9994157785355534,1.0027111891477334,1.0022510075876712,0.9756585870315045,1.0021086431346324,1.0030958227066475,1.0130060903096787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-10,0.9985649164842347,0.7576718820178131,0.9955613086131869,0.9990758720894125,0.9988369064845951,0.9998345034518403,1.0005744515861161,1.0127785156121867,1.009627513801234,0.9972843322502015,1.0321570845780472,0.999259383404479,1.0057820519181089,0.9999594496782788,1.0027625485692595,1.003502813280382,1.0015524870201002,0.9991870595553362,1.0018705346726233,0.9996225123797137,0.9983495259424148,0.9593940902018792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-11,0.999253865248874,0.6995239343574058,0.9980188425315342,0.998742745656543,0.9884042509315459,0.9819770612722077,0.9951550921926046,1.0086532323616615,1.0040556727538783,1.000307730375204,1.0297610048393044,0.9977900149264504,0.9984385775158019,0.9880051415537774,0.9986013244628477,0.9976169800541472,0.9967785933736666,1.0041668339092382,0.9983186967956007,0.9986135660750958,1.043027539973589,0.9593940902018792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-12,0.9978119397692166,0.6974469388290504,0.9976065477985809,0.9970565008901418,1.0086957764387665,1.0250405332506274,1.0034684347306462,1.0096914412076747,0.9975753897304794,1.0000389713030946,1.0792637614745317,0.9983362151557718,1.0008331724626163,1.003490754632612,0.9974997958755563,1.0108741388145013,0.9968832423756454,1.0072940977907006,0.9969872793917528,1.0050875206097027,0.9946775596827588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-13,1.002107930361183,0.6898025279299577,0.9971660636322055,0.9972017165693139,1.0063607672361763,1.0200267991985918,0.9946642341076222,1.0113857538964306,1.0041697631274638,0.9980508215801027,1.048166708958778,0.9968975137630264,1.0012391007918513,0.993967001884031,0.9978901826024312,0.9964513538710211,0.9990964028294615,0.9904164445246484,0.9976401322195916,1.0025504179318798,1.0377625808612805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-14,0.9965476628327542,0.7841312166225807,0.9987743893692156,0.995874898000988,1.0121762750793488,0.9947057691172734,1.0038575770024476,1.0214389069966439,0.9959566077668175,0.9996568476349053,1.0504910538179104,0.9954507032749998,1.0019901168684522,0.9947760823000197,0.9961336899820512,0.9951803841606064,0.9993562097938669,1.0119564693379053,0.9962450289586863,,1.0078493852160606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-15,1.0002018262449546,0.8257624586913415,0.9963012253049722,0.998765151555467,1.0066299076517802,1.0065078294055323,0.9965753145575562,0.9934141136917198,0.9985595623851763,0.9982979444712259,1.021413203176369,0.9964193994398567,0.9944070443934757,0.9909325837604211,0.9988534557251448,0.9968700693315192,0.9963685978844341,1.003479486736599,0.9990520768905826,0.9994209080744086,0.9865049452309576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-16,0.9996386692934501,0.878022085401428,1.000179350236608,0.9992997886360363,0.9736160884883234,0.9974231674713546,0.9948671920580265,1.002815173933304,0.989219922127099,1.0021019076810813,1.0037372249320342,0.9939120881712434,0.9878412263682385,0.9975426985715911,0.9996015438254587,0.9896693806304174,0.9993443427345468,0.9828005300514442,0.9973690770437279,0.9994209080744086,1.003503297688751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-17,1.0030452623627746,0.8055375082142817,1.0010787189520225,1.0008501120041686,0.9983601396857646,1.0117298965184276,1.0079512591743665,1.0215402536022125,0.9998510760672159,1.0011762900865895,1.0394248405150674,1.0014641992742528,1.0030642552288014,1.0110107871703902,1.000375387334668,1.001238177736482,1.0014846444546581,0.9955679805215866,1.0009698789675634,0.999686472676539,0.9923254499984774,0.9593940902018792,3.320033065346854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-18,1.0004551858718846,0.785702798766595,1.0006737897232774,1.0001550371323606,0.9689810151143665,1.02753901610085,1.0058883081124201,1.0094039206192214,1.0011648504447885,1.0011138973444151,1.0076721081131508,0.9999497051513394,0.9964778123061253,1.001456031199778,1.0008507693933366,1.0005877140300548,0.9990773522611268,1.0145473937268807,1.001289162108673,0.9806666302949736,1.0268500204214062,0.9593940902018792,3.320033065346854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-19,1.0020148438143235,0.7403513045551141,1.0002892383934674,0.9974535649655154,1.0055044176845371,1.000331279402453,1.0003400370157027,1.0056112061994906,1.0028592322839545,1.001308711148974,1.028273203459778,1.0028147655531905,1.0129296226893787,0.9977968186808357,1.0034496611689832,1.004759629549985,1.0020460348463043,1.0010436295185672,1.0012204887582388,1.0050069994329065,0.9740543515374345,0.9593940902018792,3.4632032309407417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-20,1.005065469734964,0.6712464496996422,1.0063494201161378,1.0063608242574258,1.001295998087181,1.009920333609151,1.0053607478448203,1.0278037689554378,1.0107289649879936,1.004720609265502,1.1039646674126122,1.0055174923044923,1.0056387475023014,1.0017355594546755,1.0017821146698387,1.0102050412467831,1.0050462652355499,1.0142302018104763,1.003752595152776,1.0050069994329065,0.9681089271671234,,3.5529440858084214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-21,1.0070413021195475,0.6813857550370661,1.0050564611267065,1.0087960093049038,0.9791510062889326,1.0070381316792043,1.0065494365022494,1.017126102374052,1.007130772856911,1.0023220980558034,1.051280031096242,1.0069205065431552,1.0061272791421625,1.0036352049065866,1.0032546495766435,1.0002787622381666,1.0087647084211564,0.9926095383751142,1.007032949214178,,0.9924583921100981,,3.0659193724008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-22,1.0059381177660511,0.7259136594255619,1.0035908181165718,1.0025137548978371,1.0085266063212968,1.0244194460367748,1.0086198342578565,1.0086526500144086,1.0053595542393907,1.004223339670956,1.06586800299962,1.0040805492200868,1.0015838106547443,1.0034332047784884,1.0036829696795198,0.9955143098679423,1.0026040214683123,1.0070355738215142,1.002901126196017,,0.9940651869261098,,3.2390000717282765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-23,1.0067312458788313,0.8930374091750568,1.00526547101203,1.0075461399131171,1.0148634550210556,1.0293925785887654,1.0072230374724795,1.019461287868466,1.0090027270150461,1.0036834716295608,1.0149886868991302,1.0037952764632225,1.0038772624370866,1.0035487205354359,1.0015778741708574,1.0003234820761766,1.0055739997226145,1.0080958334102252,1.0086070856614788,1.0037410112230771,0.9770641425096397,,3.2344977322916044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-24,1.0044615087835749,0.8272187830929946,1.003709073360311,1.0077969136880476,0.9967479467076727,0.9913439291624587,1.0051433022941785,1.0624046968820895,1.0088888683677004,1.006739179084721,0.9429004689656026,1.0004507685393813,1.0102261677080848,1.0130745997251236,1.0083330114193099,1.0011812597472023,1.0059974877120352,1.009064446601868,1.0049141944274698,1.0037410112230771,0.9909422699100561,,3.219750737325543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-25,1.00529856104698,0.8426231683259103,1.0102885652106228,1.0062983653195052,1.0149308509263986,0.9957486403762478,1.0075099543865662,1.014476430538754,1.0070380926577394,1.0099808512487822,0.9859819290995488,1.0077974403490393,1.0098758947165372,1.0029021045672457,1.006835642496527,1.0001404602174366,1.0049658152023635,1.0107853461021965,1.0048010466494275,1.0037480943610635,0.9471484553995528,,3.2219802664171238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-26,1.000655407279462,0.8603724394628055,1.0037216583661528,0.9970870727843472,0.9837577820727983,0.9629088297955825,1.0097539999535405,0.9992701604442087,0.9950611052440455,0.9979514132910403,0.9462449289695147,1.0057807204984235,0.9902945677590544,1.0030944394186556,1.0076282374271546,0.996987239823472,0.9926747771808678,0.9801092594261285,0.9990239519628955,1.0043760776323631,0.8974274892111039,,3.022886310234626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-27,1.005101532080531,0.8425082738742341,1.008045060202137,1.0079080699495686,0.9706078090517001,1.0022838888789172,1.0048758500638317,1.0291477547950751,1.0036771935441597,1.0075734425025025,1.005235742236575,1.0117226759318614,1.0007482853942549,1.0039933438034607,1.0076316479875251,1.0061990262903373,1.007008110584309,0.9925614650361044,1.0046335494242842,1.0049038183143713,0.940122472011979,,3.2300401611642457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-02-28,1.0099781482255215,0.8343540102943459,0.9939959643988855,1.0147602436380598,0.9770416686606814,1.0116281470245863,1.0050370638333985,1.0261869725473314,1.0011104481818718,1.0062846733459656,1.0104573153232124,0.9997133238572721,1.009582476295624,1.0074477389655225,1.0026965063040547,1.0156080710099902,1.009084432701097,1.0026778449141902,1.011888901409437,1.0049038183143713,0.9334016480961053,0.9593940902018792,3.2346455366870956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-01,0.9958893630611879,0.8160547042089241,1.0113555250256239,0.996542770837381,0.9889399625052522,0.9952783911663453,1.0017998958916243,0.9988797521659335,0.9957140048273182,1.0053147428805165,0.9946368729965329,1.0023364126779681,1.0014483134610908,0.9951645753287798,1.0026385819613028,0.9946528116214286,0.9972352415967646,1.0055927327266556,0.997394272150067,0.9787974969432918,0.9306436962544083,0.9593940902018792,3.295887854428208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-02,1.0048059211783562,0.8360749690732336,1.0082341930870489,1.0016136125906447,1.0014554459657579,1.00329177342719,1.0178597965424447,1.0316315956752984,1.0036888748902373,1.0053454734157345,1.0341990210090797,1.009499033390036,1.0150424594952598,1.0028054468231764,1.0119426500704627,1.0070443368052404,1.0026038727583477,1.0130400163200701,1.003684000157724,1.008857469785077,0.9285605258693048,,3.2840273921642336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-03,1.0038624832134846,0.8226339423177101,1.0084334103697004,1.0068338846980693,0.9975940461161535,1.0009436500145725,1.0087684196002367,1.0309069329841307,1.019717832012135,1.0066134843288255,1.0247816963980896,1.007025651088388,1.0040915360616414,1.0076532931989226,1.0022126648387868,1.0020045873990324,1.006162667672722,1.0094527730387455,1.0038110465583696,0.9815751127392823,0.9234934512649897,,3.18999563423946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-04,0.9983785646546235,0.745602795370985,0.9992257050667218,0.9984354004484042,0.9590902617277497,1.0032619290933162,0.9982931982063906,1.0059791678998902,0.9978871326888702,1.0005853574048091,1.0494064510443215,1.0001652798336635,0.9966408610127144,0.9996253588830376,0.999637124559277,0.9989197216523057,0.9969030471027999,0.9997076326884674,0.9990607423649512,,0.9209115246666197,1.0361226532556809,3.177648461211338,0.9995042888932116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-05,1.0071964051281508,0.8094805310957681,1.0033030825386902,1.008749055004478,0.9933762597935215,0.9979569965650019,0.9975420103515357,1.009980087874179,0.9999183532955077,1.0064005306004735,1.021244423364616,0.9987267672592398,1.0019214868608113,1.0021781780891725,1.001210055062618,1.0021867103542679,1.0095295404690023,0.9973383314482346,1.0039974420752753,,0.9169268930205441,1.0361226532556809,3.214814553152438,0.9995042888932116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-06,1.0056978807974033,0.7829833707924084,0.9984892002294907,1.0050791545197355,0.9816926745018446,1.009784236524319,1.0046155887344235,1.008556872218262,1.0057245168718998,1.0012997284498584,1.020428825965272,1.00589955432694,1.0059069673505092,1.0037339561671181,1.0051622506263758,1.0005227906543293,1.0044801017898486,1.0071433685932434,1.0046667067552648,,0.9116238413175011,1.0250760454859464,3.2118367902289804,1.0035882997552248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-07,1.0000385529319955,0.8148797965272058,1.0018489938284245,1.0005292354181128,0.9846204106433156,1.005648096680428,1.0118362859205356,1.0171401693125195,1.0034329807401352,1.0026342740403176,1.0189373402271256,1.0014870071430784,0.9979713960652932,1.0076807890376993,0.9985545039373614,1.041702111567576,1.00004495198052,0.9885660892783127,1.0015495172976205,0.9797802359678328,0.9109297918671593,0.9661773841386471,3.230460621673933,1.0005778443737179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-08,1.0057184399925767,0.794072114239852,1.0031368203940585,1.0046802995267465,0.9794699891448816,1.008874517747497,1.0070408205565577,1.0068745806409196,1.0069360126580735,0.9993405480304064,1.038385254574293,1.002194659072576,1.0032407586313643,1.000631447124203,0.9965667534311906,1.023132207765768,1.0024270474350858,1.00071893321236,1.0065605715520605,0.9797802359678328,0.8830589002677807,1.015318123454766,3.153018598825661,0.9999838747543871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-09,1.003948970169338,0.7708590585405326,1.0003581505032315,1.004064331242728,0.9864061644206571,1.0116038749268448,1.0111417012706032,1.0095075961892095,1.0122736897699784,1.0024911494234106,1.0638214038725218,1.0035599989390085,1.006968027572687,1.0012636272471218,0.9979267847593697,1.0089743438181495,1.0036598451442194,1.0036460923133073,1.0059830062488049,0.9803837284320418,0.8840876662305448,1.0263093767821194,3.167546866332739,0.9994630677881285,1.012941598056657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-10,1.0015775846036252,0.7439633011703485,1.0025052876368936,1.001680062897146,0.9974575903475608,1.0025888213945604,1.0065054201508563,1.0028374059992673,1.0031314193407248,1.004099232553697,1.0288577611548442,1.0022271680093255,1.0092108915758307,1.001579992405105,0.9989154010329422,1.0044841472483255,1.0017895864080708,1.0069297157593482,1.0019743288741274,,0.8504526748399577,0.9792965628737386,3.0915776562962836,1.0009496789655534,1.012941598056657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-11,0.9985902372473487,0.7563475840959439,0.99708315910683,0.9970603198520805,0.9632715353485928,1.019897725177761,0.9987424351967795,0.9998379684051063,1.0005741800783088,0.999343354479765,1.006523680715847,0.999366738763415,0.9919676264729108,1.0021446211717666,1.0022647692027815,0.9945830795394169,0.9978938465431584,0.9786620583900124,0.9986663759582248,1.0000135022840826,0.8936315765643584,1.019191003758053,2.9813085132083352,0.9995895395322272,0.9857045013317451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-12,1.0000760286147432,0.7650131823830025,1.0022334951787044,1.0000416451541787,1.0087546775359173,1.0196257989341362,1.0056671632471066,1.004044842031959,1.0024448544849986,1.0045933240832146,1.012202003479171,1.000684484310553,0.9990698053714814,0.9969490810362149,0.9989756582835574,1.0011940636557048,0.9991359466706182,0.9986525466105043,0.9995208663628705,1.0000135022840826,0.907542260661415,0.991007503189859,3.0687543990116137,1.0110594279550615,1.0096476710816316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-13,0.9992586914891021,0.7516298571536815,1.0020283285736966,1.001554815563402,1.0032359406637537,1.0155727451265317,1.0075475944135894,1.003070390511663,1.008979372784807,1.0048035865939449,1.0019387647411502,1.0024394474181577,1.0119974317608798,1.0014514654847935,1.0014646495459736,1.0019595076161087,1.0013004938797547,1.0007598305778176,1.0003121119067686,0.9999912246186431,0.9420618342182202,1.0248703407270454,3.037777232836,1.0148289112709938,1.007362553241843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-14,1.0015205989528837,0.724523997107653,1.0019526939208985,1.0041481149381468,0.9700323825258775,1.0095451719566375,1.0056932901228044,1.010908483452611,1.0117088361166338,1.0048836437321043,1.022776538844181,1.002540391883143,1.0007988219000516,1.0017958401923583,1.0018276685538003,1.019513959115168,1.0001946793985093,1.0045099079439717,1.000223950172508,,0.9397386715507325,1.000288845447206,3.1236919373050442,1.0166594701278866,1.0063686663457754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-15,0.9967518235229204,0.7382679818101788,1.0037034725327185,0.9920314231632361,0.9833874971998521,0.9969588199614757,0.9969160863957551,1.005955710597454,0.9941369166520321,1.0051468775896268,0.9997547974926456,1.0026056308211544,0.9972192710641945,1.0018573931815677,1.004422996938751,0.9670671404309085,0.9941177596937985,0.990249820983689,0.9973486110809981,1.0000606100322267,0.9325976759782595,0.9726302190489682,3.06180099472744,0.9989613672591072,1.0079669468120322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-16,0.9972919693630967,0.7844029888325832,1.0030356362712534,0.9973950647614709,0.9907967339043054,1.00199826163665,1.0054719044252984,1.0037382938565909,0.9953351909306494,1.0034317864560238,1.0154037815182497,1.0077542376920212,1.0060574445359682,0.9990956112248857,0.9980214790675446,0.9933981567842722,0.9995327059584479,0.9880032018414002,1.0007007241470294,1.0000606100322267,0.9020222361681363,1.0089048735959674,3.0296969717087197,1.0090094539564118,1.0210871573036258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
2021-03-17,1.0028370926049215,0.8751938346703912,1.0016482420734711,1.006795316866429,0.9996448418389375,0.9986941892654374,1.007825954187015,1.0067173914429588,1.0152930772163415,1.000862318540306,1.0172914602003813,1.0019178930681512,0.9957761527168332,1.0001734978849188,1.006434372780405,0.9960296050667966,1.0061237229622233,1.0009733614954919,1.0023955337613482,,0.9039821288524452,0.9979853767005876,2.989829444518107,0.9972163059197026,0.9916392275619789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-23
